index_in_dataset,metric,depth,width,num_iter,skip_n11,mic_obj_group,microscope_type,object,index_in_tiff,Component 1,Component 2
50189,l1_gt,5,64,2000,0,actin_widefield,widefield,actin,90,-1.9768738746643066,-5.053617000579834
50189,lpips_gt,8,16,1000,4,actin_widefield,widefield,actin,90,-1.9768738746643066,-5.053617000579834
50189,lpips_gt_rank,5,512,100,0,actin_widefield,widefield,actin,90,-1.9768738746643066,-5.053617000579834
50189,lpips_psnr_gt,6,asc_to512,600,4,actin_widefield,widefield,actin,90,-1.9768738746643066,-5.053617000579834
50189,mse_gt,5,64,2000,0,actin_widefield,widefield,actin,90,-1.9768738746643066,-5.053617000579834
50189,psnr_gt,5,64,2000,0,actin_widefield,widefield,actin,90,-1.9768738746643066,-5.053617000579834
50189,psnr_gt_rank,8,512,100,4,actin_widefield,widefield,actin,90,-1.9768738746643066,-5.053617000579834
50189,ssim_gt,5,asc_to512,2900,0,actin_widefield,widefield,actin,90,-1.9768738746643066,-5.053617000579834
50302,l1_gt,4,asc_to512,1200,0,actin_widefield,widefield,actin,91,-2.596567153930664,-5.862605094909668
50302,lpips_gt,8,32,700,4,actin_widefield,widefield,actin,91,-2.596567153930664,-5.862605094909668
50302,lpips_gt_rank,6,256,200,0,actin_widefield,widefield,actin,91,-2.596567153930664,-5.862605094909668
50302,lpips_psnr_gt,8,32,600,4,actin_widefield,widefield,actin,91,-2.596567153930664,-5.862605094909668
50302,mse_gt,4,asc_to512,1200,0,actin_widefield,widefield,actin,91,-2.596567153930664,-5.862605094909668
50302,psnr_gt,4,asc_to512,1200,0,actin_widefield,widefield,actin,91,-2.596567153930664,-5.862605094909668
50302,psnr_gt_rank,7,256,100,4,actin_widefield,widefield,actin,91,-2.596567153930664,-5.862605094909668
50302,ssim_gt,5,64,2700,0,actin_widefield,widefield,actin,91,-2.596567153930664,-5.862605094909668
50351,l1_gt,5,asc_to512,2800,0,actin_widefield,widefield,actin,92,-3.1990809440612793,-6.740862846374512
50351,lpips_gt,7,asc_to512,900,4,actin_widefield,widefield,actin,92,-3.1990809440612793,-6.740862846374512
50351,lpips_gt_rank,8,256,200,0,actin_widefield,widefield,actin,92,-3.1990809440612793,-6.740862846374512
50351,lpips_psnr_gt,7,32,600,4,actin_widefield,widefield,actin,92,-3.1990809440612793,-6.740862846374512
50351,mse_gt,5,asc_to512,2800,0,actin_widefield,widefield,actin,92,-3.1990809440612793,-6.740862846374512
50351,psnr_gt,5,asc_to512,2800,0,actin_widefield,widefield,actin,92,-3.1990809440612793,-6.740862846374512
50351,psnr_gt_rank,8,512,100,0,actin_widefield,widefield,actin,92,-3.1990809440612793,-6.740862846374512
50351,ssim_gt,5,asc_to512,2800,0,actin_widefield,widefield,actin,92,-3.1990809440612793,-6.740862846374512
50408,l1_gt,4,64,1000,0,actin_widefield,widefield,actin,93,-3.1299219131469727,-6.003275394439697
50408,lpips_gt,6,asc_to512,600,4,actin_widefield,widefield,actin,93,-3.1299219131469727,-6.003275394439697
50408,lpips_gt_rank,6,512,200,0,actin_widefield,widefield,actin,93,-3.1299219131469727,-6.003275394439697
50408,lpips_psnr_gt,6,asc_to512,600,4,actin_widefield,widefield,actin,93,-3.1299219131469727,-6.003275394439697
50408,mse_gt,4,64,1000,0,actin_widefield,widefield,actin,93,-3.1299219131469727,-6.003275394439697
50408,psnr_gt,4,64,1000,0,actin_widefield,widefield,actin,93,-3.1299219131469727,-6.003275394439697
50408,psnr_gt_rank,7,512,100,4,actin_widefield,widefield,actin,93,-3.1299219131469727,-6.003275394439697
50408,ssim_gt,4,64,1300,0,actin_widefield,widefield,actin,93,-3.1299219131469727,-6.003275394439697
50524,l1_gt,4,128,1900,0,actin_widefield,widefield,actin,94,-2.779802083969116,-6.366868495941162
50524,lpips_gt,8,64,700,4,actin_widefield,widefield,actin,94,-2.779802083969116,-6.366868495941162
50524,lpips_gt_rank,4,512,100,0,actin_widefield,widefield,actin,94,-2.779802083969116,-6.366868495941162
50524,lpips_psnr_gt,8,64,600,4,actin_widefield,widefield,actin,94,-2.779802083969116,-6.366868495941162
50524,mse_gt,4,64,1500,0,actin_widefield,widefield,actin,94,-2.779802083969116,-6.366868495941162
50524,psnr_gt,4,64,1500,0,actin_widefield,widefield,actin,94,-2.779802083969116,-6.366868495941162
50524,psnr_gt_rank,8,128,100,0,actin_widefield,widefield,actin,94,-2.779802083969116,-6.366868495941162
50524,ssim_gt,4,64,1500,0,actin_widefield,widefield,actin,94,-2.779802083969116,-6.366868495941162
50529,l1_gt,5,64,2500,0,actin_widefield,widefield,actin,95,-2.6205456256866455,-5.862696647644043
50529,lpips_gt,8,64,600,4,actin_widefield,widefield,actin,95,-2.6205456256866455,-5.862696647644043
50529,lpips_gt_rank,4,256,100,0,actin_widefield,widefield,actin,95,-2.6205456256866455,-5.862696647644043
50529,lpips_psnr_gt,8,32,600,4,actin_widefield,widefield,actin,95,-2.6205456256866455,-5.862696647644043
50529,mse_gt,5,64,2500,0,actin_widefield,widefield,actin,95,-2.6205456256866455,-5.862696647644043
50529,psnr_gt,5,64,2500,0,actin_widefield,widefield,actin,95,-2.6205456256866455,-5.862696647644043
50529,psnr_gt_rank,8,512,100,0,actin_widefield,widefield,actin,95,-2.6205456256866455,-5.862696647644043
50529,ssim_gt,5,asc_to512,2800,0,actin_widefield,widefield,actin,95,-2.6205456256866455,-5.862696647644043
50728,l1_gt,5,128,2300,0,actin_widefield,widefield,actin,96,-2.6094582080841064,-5.889684677124023
50728,lpips_gt,8,32,700,4,actin_widefield,widefield,actin,96,-2.6094582080841064,-5.889684677124023
50728,lpips_gt_rank,8,512,100,0,actin_widefield,widefield,actin,96,-2.6094582080841064,-5.889684677124023
50728,lpips_psnr_gt,8,32,600,4,actin_widefield,widefield,actin,96,-2.6094582080841064,-5.889684677124023
50728,mse_gt,5,128,2300,0,actin_widefield,widefield,actin,96,-2.6094582080841064,-5.889684677124023
50728,psnr_gt,5,128,2300,0,actin_widefield,widefield,actin,96,-2.6094582080841064,-5.889684677124023
50728,psnr_gt_rank,7,512,100,0,actin_widefield,widefield,actin,96,-2.6094582080841064,-5.889684677124023
50728,ssim_gt,5,128,2800,0,actin_widefield,widefield,actin,96,-2.6094582080841064,-5.889684677124023
50995,l1_gt,5,64,2700,0,actin_widefield,widefield,actin,97,-3.084760904312134,-6.116504669189453
50995,lpips_gt,7,32,500,4,actin_widefield,widefield,actin,97,-3.084760904312134,-6.116504669189453
50995,lpips_gt_rank,6,256,100,0,actin_widefield,widefield,actin,97,-3.084760904312134,-6.116504669189453
50995,lpips_psnr_gt,8,64,500,4,actin_widefield,widefield,actin,97,-3.084760904312134,-6.116504669189453
50995,mse_gt,5,64,2700,0,actin_widefield,widefield,actin,97,-3.084760904312134,-6.116504669189453
50995,psnr_gt,5,64,2700,0,actin_widefield,widefield,actin,97,-3.084760904312134,-6.116504669189453
50995,psnr_gt_rank,7,256,200,0,actin_widefield,widefield,actin,97,-3.084760904312134,-6.116504669189453
50995,ssim_gt,5,64,2700,0,actin_widefield,widefield,actin,97,-3.084760904312134,-6.116504669189453
54278,l1_gt,6,asc_to512,2200,0,actin_widefield,widefield,actin,98,-1.9444446563720703,-5.036502361297607
54278,lpips_gt,8,32,400,4,actin_widefield,widefield,actin,98,-1.9444446563720703,-5.036502361297607
54278,lpips_gt_rank,6,512,100,0,actin_widefield,widefield,actin,98,-1.9444446563720703,-5.036502361297607
54278,lpips_psnr_gt,8,32,400,4,actin_widefield,widefield,actin,98,-1.9444446563720703,-5.036502361297607
54278,mse_gt,6,asc_to512,2200,0,actin_widefield,widefield,actin,98,-1.9444446563720703,-5.036502361297607
54278,psnr_gt,6,asc_to512,2200,0,actin_widefield,widefield,actin,98,-1.9444446563720703,-5.036502361297607
54278,psnr_gt_rank,7,256,100,0,actin_widefield,widefield,actin,98,-1.9444446563720703,-5.036502361297607
54278,ssim_gt,5,128,1700,0,actin_widefield,widefield,actin,98,-1.9444446563720703,-5.036502361297607
54882,l1_gt,5,asc_to512,1700,0,actin_widefield,widefield,actin,99,-2.619309425354004,-5.848072528839111
54882,lpips_gt,8,32,400,4,actin_widefield,widefield,actin,99,-2.619309425354004,-5.848072528839111
54882,lpips_gt_rank,5,256,100,0,actin_widefield,widefield,actin,99,-2.619309425354004,-5.848072528839111
54882,lpips_psnr_gt,8,32,400,4,actin_widefield,widefield,actin,99,-2.619309425354004,-5.848072528839111
54882,mse_gt,5,asc_to512,1700,0,actin_widefield,widefield,actin,99,-2.619309425354004,-5.848072528839111
54882,psnr_gt,5,asc_to512,1700,0,actin_widefield,widefield,actin,99,-2.619309425354004,-5.848072528839111
54882,psnr_gt_rank,8,256,100,4,actin_widefield,widefield,actin,99,-2.619309425354004,-5.848072528839111
54882,ssim_gt,5,asc_to512,2000,0,actin_widefield,widefield,actin,99,-2.619309425354004,-5.848072528839111
55433,l1_gt,5,32,200,4,mito_widefield,widefield,mito,100,-1.2223149538040161,-4.582388401031494
55433,lpips_gt,8,16,600,4,mito_widefield,widefield,mito,100,-1.2223149538040161,-4.582388401031494
55433,lpips_gt_rank,4,256,2900,4,mito_widefield,widefield,mito,100,-1.2223149538040161,-4.582388401031494
55433,lpips_psnr_gt,8,asc_to512,1300,4,mito_widefield,widefield,mito,100,-1.2223149538040161,-4.582388401031494
55433,mse_gt,5,32,200,4,mito_widefield,widefield,mito,100,-1.2223149538040161,-4.582388401031494
55433,psnr_gt,5,32,200,4,mito_widefield,widefield,mito,100,-1.2223149538040161,-4.582388401031494
55433,psnr_gt_rank,8,512,100,0,mito_widefield,widefield,mito,100,-1.2223149538040161,-4.582388401031494
55433,ssim_gt,5,128,2900,0,mito_widefield,widefield,mito,100,-1.2223149538040161,-4.582388401031494
55706,l1_gt,6,asc_to512,300,4,mito_widefield,widefield,mito,101,-1.3956952095031738,-5.92432975769043
55706,lpips_gt,8,16,800,4,mito_widefield,widefield,mito,101,-1.3956952095031738,-5.92432975769043
55706,lpips_gt_rank,6,512,100,0,mito_widefield,widefield,mito,101,-1.3956952095031738,-5.92432975769043
55706,lpips_psnr_gt,8,16,700,4,mito_widefield,widefield,mito,101,-1.3956952095031738,-5.92432975769043
55706,mse_gt,6,asc_to512,300,4,mito_widefield,widefield,mito,101,-1.3956952095031738,-5.92432975769043
55706,psnr_gt,6,asc_to512,300,4,mito_widefield,widefield,mito,101,-1.3956952095031738,-5.92432975769043
55706,psnr_gt_rank,7,512,100,4,mito_widefield,widefield,mito,101,-1.3956952095031738,-5.92432975769043
55706,ssim_gt,5,128,2700,0,mito_widefield,widefield,mito,101,-1.3956952095031738,-5.92432975769043
55735,l1_gt,6,32,300,4,mito_widefield,widefield,mito,102,-1.8808774948120117,-4.562378883361816
55735,lpips_gt,8,32,700,4,mito_widefield,widefield,mito,102,-1.8808774948120117,-4.562378883361816
55735,lpips_gt_rank,6,256,100,0,mito_widefield,widefield,mito,102,-1.8808774948120117,-4.562378883361816
55735,lpips_psnr_gt,8,32,700,4,mito_widefield,widefield,mito,102,-1.8808774948120117,-4.562378883361816
55735,mse_gt,6,32,300,4,mito_widefield,widefield,mito,102,-1.8808774948120117,-4.562378883361816
55735,psnr_gt,6,32,300,4,mito_widefield,widefield,mito,102,-1.8808774948120117,-4.562378883361816
55735,psnr_gt_rank,8,512,100,0,mito_widefield,widefield,mito,102,-1.8808774948120117,-4.562378883361816
55735,ssim_gt,5,asc_to512,2700,0,mito_widefield,widefield,mito,102,-1.8808774948120117,-4.562378883361816
55748,l1_gt,8,32,400,4,mito_widefield,widefield,mito,103,-1.904554843902588,-4.610624313354492
55748,lpips_gt,4,16,300,4,mito_widefield,widefield,mito,103,-1.904554843902588,-4.610624313354492
55748,lpips_gt_rank,4,512,100,0,mito_widefield,widefield,mito,103,-1.904554843902588,-4.610624313354492
55748,lpips_psnr_gt,8,32,700,4,mito_widefield,widefield,mito,103,-1.904554843902588,-4.610624313354492
55748,mse_gt,8,32,700,4,mito_widefield,widefield,mito,103,-1.904554843902588,-4.610624313354492
55748,psnr_gt,8,32,700,4,mito_widefield,widefield,mito,103,-1.904554843902588,-4.610624313354492
55748,psnr_gt_rank,8,asc_to512,100,4,mito_widefield,widefield,mito,103,-1.904554843902588,-4.610624313354492
55748,ssim_gt,5,128,2900,0,mito_widefield,widefield,mito,103,-1.904554843902588,-4.610624313354492
56058,l1_gt,6,32,300,4,mito_widefield,widefield,mito,104,-1.8539235591888428,-4.541923999786377
56058,lpips_gt,6,32,300,4,mito_widefield,widefield,mito,104,-1.8539235591888428,-4.541923999786377
56058,lpips_gt_rank,6,512,100,0,mito_widefield,widefield,mito,104,-1.8539235591888428,-4.541923999786377
56058,lpips_psnr_gt,6,32,300,4,mito_widefield,widefield,mito,104,-1.8539235591888428,-4.541923999786377
56058,mse_gt,4,32,200,4,mito_widefield,widefield,mito,104,-1.8539235591888428,-4.541923999786377
56058,psnr_gt,4,32,200,4,mito_widefield,widefield,mito,104,-1.8539235591888428,-4.541923999786377
56058,psnr_gt_rank,8,512,100,0,mito_widefield,widefield,mito,104,-1.8539235591888428,-4.541923999786377
56058,ssim_gt,5,asc_to512,2300,0,mito_widefield,widefield,mito,104,-1.8539235591888428,-4.541923999786377
59200,l1_gt,8,asc_to512,500,4,mito_widefield,widefield,mito,105,-1.3317266702651978,-4.936601161956787
59200,lpips_gt,8,16,400,4,mito_widefield,widefield,mito,105,-1.3317266702651978,-4.936601161956787
59200,lpips_gt_rank,4,512,100,0,mito_widefield,widefield,mito,105,-1.3317266702651978,-4.936601161956787
59200,lpips_psnr_gt,8,32,300,4,mito_widefield,widefield,mito,105,-1.3317266702651978,-4.936601161956787
59200,mse_gt,8,32,300,4,mito_widefield,widefield,mito,105,-1.3317266702651978,-4.936601161956787
59200,psnr_gt,8,32,300,4,mito_widefield,widefield,mito,105,-1.3317266702651978,-4.936601161956787
59200,psnr_gt_rank,8,512,100,4,mito_widefield,widefield,mito,105,-1.3317266702651978,-4.936601161956787
59200,ssim_gt,6,asc_to512,2600,0,mito_widefield,widefield,mito,105,-1.3317266702651978,-4.936601161956787
59251,l1_gt,6,16,200,4,mito_widefield,widefield,mito,106,-2.0182406902313232,-2.8384556770324707
59251,lpips_gt,8,32,500,4,mito_widefield,widefield,mito,106,-2.0182406902313232,-2.8384556770324707
59251,lpips_gt_rank,4,256,2700,4,mito_widefield,widefield,mito,106,-2.0182406902313232,-2.8384556770324707
59251,lpips_psnr_gt,8,32,500,4,mito_widefield,widefield,mito,106,-2.0182406902313232,-2.8384556770324707
59251,mse_gt,7,32,200,4,mito_widefield,widefield,mito,106,-2.0182406902313232,-2.8384556770324707
59251,psnr_gt,7,32,200,4,mito_widefield,widefield,mito,106,-2.0182406902313232,-2.8384556770324707
59251,psnr_gt_rank,8,512,100,0,mito_widefield,widefield,mito,106,-2.0182406902313232,-2.8384556770324707
59251,ssim_gt,6,asc_to512,2900,0,mito_widefield,widefield,mito,106,-2.0182406902313232,-2.8384556770324707
59256,l1_gt,8,asc_to512,400,4,mito_widefield,widefield,mito,107,-2.476595163345337,-3.242640256881714
59256,lpips_gt,8,32,300,4,mito_widefield,widefield,mito,107,-2.476595163345337,-3.242640256881714
59256,lpips_gt_rank,4,256,2900,4,mito_widefield,widefield,mito,107,-2.476595163345337,-3.242640256881714
59256,lpips_psnr_gt,8,16,400,4,mito_widefield,widefield,mito,107,-2.476595163345337,-3.242640256881714
59256,mse_gt,6,32,200,4,mito_widefield,widefield,mito,107,-2.476595163345337,-3.242640256881714
59256,psnr_gt,6,32,200,4,mito_widefield,widefield,mito,107,-2.476595163345337,-3.242640256881714
59256,psnr_gt_rank,8,512,100,0,mito_widefield,widefield,mito,107,-2.476595163345337,-3.242640256881714
59256,ssim_gt,6,128,2800,0,mito_widefield,widefield,mito,107,-2.476595163345337,-3.242640256881714
59696,l1_gt,4,32,100,4,mito_widefield,widefield,mito,108,-1.5608223676681519,-5.151504993438721
59696,lpips_gt,8,32,300,4,mito_widefield,widefield,mito,108,-1.5608223676681519,-5.151504993438721
59696,lpips_gt_rank,4,512,2900,4,mito_widefield,widefield,mito,108,-1.5608223676681519,-5.151504993438721
59696,lpips_psnr_gt,8,32,300,4,mito_widefield,widefield,mito,108,-1.5608223676681519,-5.151504993438721
59696,mse_gt,6,64,1700,0,mito_widefield,widefield,mito,108,-1.5608223676681519,-5.151504993438721
59696,psnr_gt,6,64,1700,0,mito_widefield,widefield,mito,108,-1.5608223676681519,-5.151504993438721
59696,psnr_gt_rank,8,512,100,4,mito_widefield,widefield,mito,108,-1.5608223676681519,-5.151504993438721
59696,ssim_gt,6,64,2200,0,mito_widefield,widefield,mito,108,-1.5608223676681519,-5.151504993438721
59789,l1_gt,8,32,400,4,mito_widefield,widefield,mito,109,-1.3879815340042114,-5.006813049316406
59789,lpips_gt,8,32,500,4,mito_widefield,widefield,mito,109,-1.3879815340042114,-5.006813049316406
59789,lpips_gt_rank,4,256,2900,4,mito_widefield,widefield,mito,109,-1.3879815340042114,-5.006813049316406
59789,lpips_psnr_gt,8,32,400,4,mito_widefield,widefield,mito,109,-1.3879815340042114,-5.006813049316406
59789,mse_gt,8,32,400,4,mito_widefield,widefield,mito,109,-1.3879815340042114,-5.006813049316406
59789,psnr_gt,8,32,400,4,mito_widefield,widefield,mito,109,-1.3879815340042114,-5.006813049316406
59789,psnr_gt_rank,8,512,100,0,mito_widefield,widefield,mito,109,-1.3879815340042114,-5.006813049316406
59789,ssim_gt,6,128,2700,0,mito_widefield,widefield,mito,109,-1.3879815340042114,-5.006813049316406
